sampleID,sampleLat,sampleLon,year,window_years,fc,t2m_mean,t2m_var,t2m_ac,tp_mean,tp_var,tp_ac,def_mean,def_var,def_ac,ssrd_mean,ssrd_var,ssrd_ac,TAC_NIRv_bimonthly_24,Coef1,Coef2,Coef3,Coef4,Coef5,Coef6,Coef7,Coef8,diff,eTAC
11,-1.70999799,-51.45000117,2020,4,100,299.7667898,1.640146581,0.628376897,0.006069564,2.11E-05,0.326367271,-0.002817426,2.08E-05,0.28625179,17280499.56,1.15264E+13,0.276360395,0.563739398,22658.77148,-0.027369639,0,-167.2518463,0,0,0,-18.72047806,-0.023631063,0.587370461
11,-1.70999799,-51.45000117,2021,4,100,299.6986949,1.429880629,0.519601481,0.005905939,1.63E-05,0.297652206,-0.00257178,1.65E-05,0.266452538,17222475.54,1.04525E+13,0.18883407,0.5389092,22658.77148,-0.027369639,0,-167.2518463,0,0,0,-18.72047806,-0.010148556,0.549057756
11,-1.70999799,-51.45000117,2022,4,100,299.7006531,1.350937211,0.416607688,0.006204995,2.30E-05,0.249386038,-0.003015261,2.24E-05,0.216060316,16189426,1.5786E+13,0.145738534,0.442280548,22658.77148,-0.027369639,0,-167.2518463,0,0,0,-18.72047806,-0.063593695,0.505874242
11,-1.70999799,-51.45000117,2023,4,100,299.8599192,1.868527844,0.380723585,0.005487595,2.35E-05,0.244258738,-0.002810551,2.05E-05,0.175283676,13634350.97,2.7991E+13,0.304811726,0.351119188,22658.77148,-0.027369639,0,-167.2518463,0,0,0,-18.72047806,-0.028973755,0.380092944
11,-1.70999799,-51.45000117,2024,4,100,300.1019491,2.266220354,0.457371358,0.004920362,2.27E-05,0.272980177,-0.002405998,1.93E-05,0.154154704,13455130.84,3.24968E+13,0.484181485,0.273261494,22658.77148,-0.027369639,0,-167.2518463,0,0,0,-18.72047806,0.016642752,0.256618742
12,-1.70999351,-51.44970549,2000,4,100,298.8450317,2.04989972,NaN,0.007148974,3.17E-05,NaN,-0.003863278,3.66E-05,NaN,16713681.5,1.7899E+13,NaN,NaN,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,NaN,NaN
12,-1.70999351,-51.44970549,2001,4,100,299.0160522,2.204829191,NaN,0.006539028,2.48E-05,NaN,-0.003199202,2.86E-05,NaN,16962322.63,1.57183E+13,NaN,NaN,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,NaN,NaN
12,-1.70999351,-51.44970549,2002,4,100,299.2265896,2.117139795,NaN,0.006459813,2.55E-05,NaN,-0.003115909,2.82E-05,NaN,17295859.11,1.44056E+13,NaN,NaN,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,NaN,NaN
12,-1.70999351,-51.44970549,2003,4,100,299.2898,1.939444652,NaN,0.006328655,2.48E-05,NaN,-0.002953526,2.77E-05,NaN,17312086.06,1.36873E+13,NaN,NaN,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,NaN,NaN
12,-1.70999351,-51.44970549,2004,4,100,299.4904785,1.950474288,0.277491331,0.006142969,2.62E-05,-0.153954614,-0.002732613,2.88E-05,-0.164750467,17508874.79,1.29681E+13,0.15843095,0.623698754,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0,0.623698754
12,-1.70999351,-51.44970549,2005,4,100,299.713089,1.849028254,0.359848071,0.0062918,3.06E-05,-0.148105397,-0.002898192,3.29E-05,-0.162582937,17678445.69,1.23509E+13,0.227688488,0.467001214,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.021008551,0.445992663
12,-1.70999351,-51.44970549,2006,4,100,299.7023671,1.936576545,0.368929568,0.00618926,2.93E-05,-0.146358534,-0.002799514,3.22E-05,-0.158370239,17509928.44,1.29443E+13,0.24638103,0.467001214,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.000856243,0.466144971
12,-1.70999351,-51.44970549,2007,4,100,299.7246094,1.842952513,0.381192977,0.006114836,2.83E-05,-0.126349221,-0.002712231,3.10E-05,-0.133439153,17557109.75,1.2399E+13,0.268337207,0.467001214,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.007528878,0.459472336
12,-1.70999351,-51.44970549,2008,4,100,299.665741,1.853077226,0.443582372,0.006058996,2.42E-05,-0.107069818,-0.002671729,2.66E-05,-0.110257496,17475560.17,1.19509E+13,0.306683387,0.278964165,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.001152381,0.280116547
12,-1.70999351,-51.44970549,2009,4,100,299.588267,2.182861566,0.433540204,0.00658906,3.06E-05,0.000680657,-0.003222146,3.35E-05,0.00252576,17284871.42,1.35394E+13,0.30446264,NaN,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.011044966,NaN
12,-1.70999351,-51.44970549,2010,4,100,299.7295685,1.942489637,0.48503904,0.006619921,3.09E-05,0.121362377,-0.003171731,3.39E-05,0.126897602,17528530.19,1.2405E+13,0.339780423,0.095019138,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.012758494,0.082260644
12,-1.70999351,-51.44970549,2011,4,100,299.7419993,2.224932423,0.54158438,0.007045563,3.62E-05,0.212801036,-0.003615112,3.96E-05,0.218522925,17439751.52,1.3105E+13,0.356129239,0.095019138,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.04887345,0.046145688
12,-1.70999351,-51.44970549,2012,4,100,299.8638306,2.186883405,0.530476065,0.006741564,3.59E-05,0.318182974,-0.003285949,3.89E-05,0.326843201,17711729.6,1.19694E+13,0.379134617,0.095019138,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.028813378,0.06620576
12,-1.70999351,-51.44970549,2013,4,100,299.8231455,1.619890474,0.546680889,0.005948698,2.36E-05,0.316949179,-0.002412332,2.59E-05,0.328328853,17760636.98,9.47431E+12,0.390890557,0.095019138,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.012381892,0.082637246
12,-1.70999351,-51.44970549,2014,4,100,299.6776784,1.816119167,0.475988451,0.005964805,2.35E-05,0.295587081,-0.002495898,2.57E-05,0.307414123,17515147.21,1.0617E+13,0.357983474,0.505654389,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.005173384,0.510827773
12,-1.70999351,-51.44970549,2015,4,100,299.8120219,1.979177191,0.394480678,0.005497665,1.87E-05,0.279273002,-0.00204656,1.97E-05,0.290998458,17780872.46,1.05662E+13,0.359141962,0.514051668,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.000688472,0.51474014
12,-1.70999351,-51.44970549,2016,4,100,299.8932749,1.683979245,0.438386261,0.005759962,1.98E-05,0.251694649,-0.002287834,2.11E-05,0.24799036,17672907.75,1.0616E+13,0.360860021,0.50138306,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.045784725,0.455598336
12,-1.70999351,-51.44970549,2017,4,100,299.969279,1.823728423,0.507830664,0.006078737,2.47E-05,0.247529046,-0.002657014,2.60E-05,0.230674915,17743896.75,1.13472E+13,0.382383465,0.453678958,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.027115724,0.426563233
12,-1.70999351,-51.44970549,2018,4,100,299.9823354,1.815505544,0.617523897,0.006021706,2.29E-05,0.269143592,-0.002588442,2.41E-05,0.242501057,17745203.13,1.04691E+13,0.388025723,0.426989925,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.037057344,0.389932581
12,-1.70999351,-51.44970549,2019,4,100,299.9238586,1.545579245,0.696401527,0.006024057,2.10E-05,0.315017037,-0.002599701,2.24E-05,0.27872854,17486870.08,1.07405E+13,0.335988641,0.401027554,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.010193253,0.390834302
12,-1.70999351,-51.44970549,2020,4,100,299.8624522,1.649173447,0.628494346,0.006138904,2.18E-05,0.341747078,-0.002748784,2.33E-05,0.315930536,17361890.69,1.16192E+13,0.272136942,0.358171797,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.009207568,0.367379365
12,-1.70999351,-51.44970549,2021,4,100,299.7881317,1.438450229,0.520727057,0.005986574,1.70E-05,0.315532543,-0.00253814,1.86E-05,0.292588093,17307530.25,1.05576E+13,0.185649175,0.319563751,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.049207865,0.270355886
12,-1.70999351,-51.44970549,2022,4,100,299.7816671,1.359192658,0.419566958,0.006239619,2.29E-05,0.257649257,-0.002948132,2.36E-05,0.227443865,16264704.29,1.59897E+13,0.144985373,0.220225137,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.022800293,0.24302543
12,-1.70999351,-51.44970549,2023,4,100,299.9321035,1.859592304,0.387305794,0.005482374,2.31E-05,0.249832542,-0.00268545,2.13E-05,0.180543124,13701955.59,2.82598E+13,0.306471961,0.110596853,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,0.006805915,0.103790937
12,-1.70999351,-51.44970549,2024,4,100,300.1640422,2.226503014,0.463484594,0.004922814,2.22E-05,0.274889602,-0.002243826,2.02E-05,0.158160725,13520817.26,3.27669E+13,0.485521004,-0.002224246,2484.352539,0,0,-122.3767471,0,4.793248653,-3.153286219,-9.734613419,-0.003469068,0.001244823
13,-1.70975305,-51.45001117,2000,4,100,298.7610474,2.067884978,NaN,0.006995607,3.04E-05,NaN,-0.003816642,3.27E-05,NaN,16641534.67,1.7897E+13,NaN,NaN,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,NaN,NaN
13,-1.70975305,-51.45001117,2001,4,100,298.9186401,2.17478137,NaN,0.006397014,2.36E-05,NaN,-0.003164885,2.52E-05,NaN,16891357.88,1.56854E+13,NaN,NaN,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,NaN,NaN
13,-1.70975305,-51.45001117,2002,4,100,299.1298557,2.109393317,NaN,0.006350659,2.49E-05,NaN,-0.003146597,2.53E-05,NaN,17218752.22,1.44121E+13,NaN,NaN,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,NaN,NaN
13,-1.70975305,-51.45001117,2003,4,100,299.190801,1.924178557,NaN,0.006229167,2.42E-05,NaN,-0.00298548,2.50E-05,NaN,17230957.94,1.36601E+13,NaN,NaN,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,NaN,NaN
13,-1.70975305,-51.45001117,2004,4,100,299.3867188,1.926772052,0.270330591,0.006095023,2.60E-05,-0.1367603,-0.002822766,2.67E-05,-0.150415037,17423735.67,1.29187E+13,0.155790718,-0.206103169,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0,-0.206103169
13,-1.70975305,-51.45001117,2005,4,100,299.6102651,1.842128037,0.357012638,0.006272443,3.05E-05,-0.138093005,-0.003042093,3.08E-05,-0.156384046,17589179.73,1.23211E+13,0.226714421,-0.277870328,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.009473974,-0.287344302
13,-1.70975305,-51.45001117,2006,4,100,299.5940094,1.916410097,0.368995297,0.006168216,2.89E-05,-0.139613622,-0.002921668,2.98E-05,-0.155617559,17423123.52,1.28762E+13,0.245900081,-0.277870328,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.00257639,-0.280446718
13,-1.70975305,-51.45001117,2007,4,100,299.614502,1.822233289,0.381749147,0.006081666,2.77E-05,-0.12081918,-0.002823204,2.85E-05,-0.131077068,17471988.21,1.23792E+13,0.26713734,-0.277870328,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.002439984,-0.280310312
13,-1.70975305,-51.45001117,2008,4,100,299.5508321,1.811477722,0.446551456,0.005994617,2.34E-05,-0.106356683,-0.00274209,2.40E-05,-0.113233688,17393683.38,1.1924E+13,0.305085941,-0.363990918,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.023242655,-0.387233573
13,-1.70975305,-51.45001117,2009,4,100,299.4709981,2.122956225,0.437349399,0.006540165,3.05E-05,0.005959856,-0.00329767,3.12E-05,0.006780383,17209522.04,1.34816E+13,0.30063406,0.274176421,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.033633276,0.307809697
13,-1.70975305,-51.45001117,2010,4,100,299.6109975,1.884134332,0.486399926,0.00659151,3.11E-05,0.13007733,-0.003265359,3.22E-05,0.136333025,17448305.27,1.23628E+13,0.333480418,0.322031424,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.006352599,0.328384023
13,-1.70975305,-51.45001117,2011,4,100,299.62058,2.155274011,0.541146757,0.007057476,3.68E-05,0.223516709,-0.003744752,3.82E-05,0.229646146,17360390.02,1.30248E+13,0.348282278,0.322031424,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.036226451,0.358257874
13,-1.70975305,-51.45001117,2012,4,100,299.7450562,2.154962688,0.528114106,0.006780741,3.67E-05,0.33224846,-0.003463923,3.75E-05,0.342064102,17625114.98,1.1942E+13,0.369241144,0.322031424,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.001720761,0.320310662
13,-1.70975305,-51.45001117,2013,4,100,299.7063649,1.590964043,0.541000816,0.005956056,2.38E-05,0.327224461,-0.002537556,2.48E-05,0.337472346,17668606.19,9.46633E+12,0.380350304,0.330007257,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.0076287,0.322378557
13,-1.70975305,-51.45001117,2014,4,100,299.5655365,1.783783786,0.468271292,0.005933628,2.33E-05,0.307386006,-0.002590242,2.38E-05,0.316682041,17434158.46,1.05885E+13,0.346676925,0.322958704,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.028446694,0.29451201
13,-1.70975305,-51.45001117,2015,4,100,299.7055766,1.975244968,0.385622451,0.0054394,1.80E-05,0.291215364,-0.002149325,1.72E-05,0.300196525,17699349.92,1.05618E+13,0.34687514,0.295166472,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.010712249,0.284454223
13,-1.70975305,-51.45001117,2016,4,100,299.7858531,1.666795576,0.428934724,0.005679631,1.91E-05,0.260911259,-0.002363508,1.88E-05,0.250230134,17594273,1.05831E+13,0.351098508,0.278601887,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.05986698,0.218734907
13,-1.70975305,-51.45001117,2017,4,100,299.8667806,1.81945616,0.500528515,0.006009413,2.42E-05,0.255336828,-0.00276663,2.33E-05,0.226655329,17667306.58,1.13331E+13,0.375342511,0.278972014,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.06825032,0.210721694
13,-1.70975305,-51.45001117,2018,4,100,299.8794708,1.811068408,0.612172622,0.005969086,2.26E-05,0.26647807,-0.002706282,2.18E-05,0.22276085,17658730.79,1.04681E+13,0.386127091,0.295845663,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.047811172,0.248034491
13,-1.70975305,-51.45001117,2019,4,100,299.821523,1.534277642,0.694519963,0.005956604,2.06E-05,0.303765898,-0.002680438,2.03E-05,0.247321496,17403382.75,1.06845E+13,0.339973073,0.381220124,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,0.026613886,0.354606238
13,-1.70975305,-51.45001117,2020,4,100,299.7667898,1.640146581,0.628376897,0.006069564,2.11E-05,0.326367271,-0.002817426,2.08E-05,0.28625179,17280499.56,1.15264E+13,0.276360395,0.443746991,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.012345158,0.456092149
13,-1.70975305,-51.45001117,2021,4,100,299.6986949,1.429880629,0.519601481,0.005905939,1.63E-05,0.297652206,-0.00257178,1.65E-05,0.266452538,17222475.54,1.04525E+13,0.18883407,0.39371387,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.030312845,0.424026715
13,-1.70975305,-51.45001117,2022,4,100,299.7006531,1.350937211,0.416607688,0.006204995,2.30E-05,0.249386038,-0.003015261,2.24E-05,0.216060316,16189426,1.5786E+13,0.145738534,0.310929595,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.077877702,0.388807297
13,-1.70975305,-51.45001117,2023,4,100,299.8599192,1.868527844,0.380723585,0.005487595,2.35E-05,0.244258738,-0.002810551,2.05E-05,0.175283676,13634350.97,2.7991E+13,0.304811726,0.13857159,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.047701515,0.186273105
13,-1.70975305,-51.45001117,2024,4,100,300.1019491,2.266220354,0.457371358,0.004920362,2.27E-05,0.272980177,-0.002405998,1.93E-05,0.154154704,13455130.84,3.24968E+13,0.484181485,0.014286204,10166.07227,-0.010132537,51.60448456,-271.9332886,0,0,-8.870282173,-18.09226799,-0.000461295,0.0147475
14,-1.71023726,-51.44998838,2000,4,100,298.8450317,2.04989972,NaN,0.007148974,3.17E-05,NaN,-0.003863278,3.66E-05,NaN,16713681.5,1.7899E+13,NaN,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,NaN,NaN
14,-1.71023726,-51.44998838,2001,4,100,299.0160522,2.204829191,NaN,0.006539028,2.48E-05,NaN,-0.003199202,2.86E-05,NaN,16962322.63,1.57183E+13,NaN,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,NaN,NaN
14,-1.71023726,-51.44998838,2002,4,100,299.2265896,2.117139795,NaN,0.006459813,2.55E-05,NaN,-0.003115909,2.82E-05,NaN,17295859.11,1.44056E+13,NaN,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,NaN,NaN
14,-1.71023726,-51.44998838,2003,4,100,299.2898,1.939444652,NaN,0.006328655,2.48E-05,NaN,-0.002953526,2.77E-05,NaN,17312086.06,1.36873E+13,NaN,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,NaN,NaN
14,-1.71023726,-51.44998838,2004,4,100,299.4904785,1.950474288,0.277491331,0.006142969,2.62E-05,-0.153954614,-0.002732613,2.88E-05,-0.164750467,17508874.79,1.29681E+13,0.15843095,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0,NaN
14,-1.71023726,-51.44998838,2005,4,100,299.713089,1.849028254,0.359848071,0.0062918,3.06E-05,-0.148105397,-0.002898192,3.29E-05,-0.162582937,17678445.69,1.23509E+13,0.227688488,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.038127225,NaN
14,-1.71023726,-51.44998838,2006,4,100,299.7023671,1.936576545,0.368929568,0.00618926,2.93E-05,-0.146358534,-0.002799514,3.22E-05,-0.158370239,17509928.44,1.29443E+13,0.24638103,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.01786369,NaN
14,-1.71023726,-51.44998838,2007,4,100,299.7246094,1.842952513,0.381192977,0.006114836,2.83E-05,-0.126349221,-0.002712231,3.10E-05,-0.133439153,17557109.75,1.2399E+13,0.268337207,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.027875287,NaN
14,-1.71023726,-51.44998838,2008,4,100,299.665741,1.853077226,0.443582372,0.006058996,2.42E-05,-0.107069818,-0.002671729,2.66E-05,-0.110257496,17475560.17,1.19509E+13,0.306683387,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.016923299,NaN
14,-1.71023726,-51.44998838,2009,4,100,299.588267,2.182861566,0.433540204,0.00658906,3.06E-05,0.000680657,-0.003222146,3.35E-05,0.00252576,17284871.42,1.35394E+13,0.30446264,NaN,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,-0.019568882,NaN
14,-1.71023726,-51.44998838,2010,4,100,299.7295685,1.942489637,0.48503904,0.006619921,3.09E-05,0.121362377,-0.003171731,3.39E-05,0.126897602,17528530.19,1.2405E+13,0.339780423,0.382285993,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,-0.021935676,0.404221669
14,-1.71023726,-51.44998838,2011,4,100,299.7419993,2.224932423,0.54158438,0.007045563,3.62E-05,0.212801036,-0.003615112,3.96E-05,0.218522925,17439751.52,1.3105E+13,0.356129239,0.382285993,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,-0.000219473,0.382505467
14,-1.71023726,-51.44998838,2012,4,100,299.8638306,2.186883405,0.530476065,0.006741564,3.59E-05,0.318182974,-0.003285949,3.89E-05,0.326843201,17711729.6,1.19694E+13,0.379134617,0.382285993,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.023088906,0.359197087
14,-1.71023726,-51.44998838,2013,4,100,299.8231455,1.619890474,0.546680889,0.005948698,2.36E-05,0.316949179,-0.002412332,2.59E-05,0.328328853,17760636.98,9.47431E+12,0.390890557,0.425368222,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.00572211,0.419646112
14,-1.71023726,-51.44998838,2014,4,100,299.6776784,1.816119167,0.475988451,0.005964805,2.35E-05,0.295587081,-0.002495898,2.57E-05,0.307414123,17515147.21,1.0617E+13,0.357983474,0.441040208,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.018339217,0.422700991
14,-1.71023726,-51.44998838,2015,4,100,299.8120219,1.979177191,0.394480678,0.005497665,1.87E-05,0.279273002,-0.00204656,1.97E-05,0.290998458,17780872.46,1.05662E+13,0.359141962,0.496981908,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.038613167,0.458368742
14,-1.71023726,-51.44998838,2016,4,100,299.8932749,1.683979245,0.438386261,0.005759962,1.98E-05,0.251694649,-0.002287834,2.11E-05,0.24799036,17672907.75,1.0616E+13,0.360860021,0.52034608,8678.920898,-0.008825583,0,-219.5818176,-7.017648697,0,-42.0074234,-38.15948105,0.032522804,0.487823276
